#day	hour	Tout	Td	Tg	Tsky	Pa	g_vs_ab
102	21	-1	-8.68478	-5.94895	-15.2645	76.8919	0.300000
102	22	-0.78	-7.95575	-5.94895	-14.8237	76.909	0.300000
102	23	-0.81	-7.40619	-5.94895	-14.6874	76.9067	0.300000
102	24	-0.91	-6.6105	-5.94895	-14.6041	76.8989	0.300000
103	1	-1.15	-6.36688	-5.57678	-14.8028	76.8802	0.300000
103	2	-1.68	-6.08606	-5.57678	-15.3076	76.8388	0.300000
103	3	-2.35	-5.97931	-5.57678	-16.0146	76.7862	0.010000
103	4	-3.04	-6.23477	-5.57678	-16.8418	76.7318	0.010000
103	5	-3.65	-6.73074	-5.57678	-17.6595	76.6836	0.010000
103	6	-5.2	-8.09094	-5.57678	-19.5476	76.5601	0.300000
103	7	-6.53	-9.29654	-5.57678	-21.1841	76.4531	0.300000
103	8	-8.03	-10.5546	-5.57678	-22.9697	76.3314	0.300000
103	9	-9.83	-12.0852	-5.57678	-25.0532	76.1837	0.300000
103	10	-11.61	-13.6286	-5.57678	-27.0745	76.036	0.300000
103	11	-12.9	-14.7475	-5.57678	-28.5195	75.9278	0.300000
103	12	-13.81	-15.4469	-5.57678	-29.4999	75.851	0.300000
103	13	-14.52	-16.0576	-5.57678	-30.2375	75.7907	0.300000
103	14	-14.89	-16.4232	-5.57678	-30.5816	75.7592	0.300000
103	15	-12.54	-14.9424	-5.57678	-28.0633	75.9581	0.300000
103	16	-8.46	-12.3998	-5.57678	-23.6915	76.2962	0.300000
103	17	-4.45	-9.03015	-5.57678	-19.1599	76.62	0.300000
103	18	0.25	-5.69247	-5.57678	-13.8796	76.989	0.300000
103	19	3.08	-4.9288	-5.57678	-10.8709	77.2059	0.300000
103	20	4.14	-3.89343	-5.57678	-9.49275	77.2862	0.300000
103	21	4.08	-3.24731	-5.57678	-9.28555	77.2817	0.300000
103	22	4.59	-2.85608	-5.57678	-8.61746	77.3201	0.300000
103	23	4.21	-2.40857	-5.57678	-8.8207	77.2915	0.300000
103	24	3.54	-1.98764	-5.57678	-9.34483	77.2408	0.300000
104	1	2.51	-1.66809	-5.20175	-10.2758	77.1625	0.300000
104	2	1.11	-2.02856	-5.20175	-11.7566	77.0553	0.300000
104	3	-1.06	-4.64526	-5.20175	-14.5036	76.8872	0.010000
104	4	-4.09	-6.38931	-5.20175	-17.8738	76.6486	0.300000
104	5	-6.28	-7.83594	-5.20175	-20.3799	76.4733	0.300000
104	6	-8.09	-9.36688	-5.20175	-22.5326	76.3265	0.300000
104	7	-9.61	-10.8372	-5.20175	-24.3814	76.2018	0.300000
104	8	-10.38	-11.8673	-5.20175	-25.4213	76.1382	0.300000
104	9	-11.46	-12.8299	-5.20175	-26.7171	76.0485	0.300000
104	10	-12.14	-13.5656	-5.20175	-27.5656	75.9917	0.300000
104	11	-12.57	-14.0887	-5.20175	-28.1086	75.9556	0.300000
104	12	-12.9	-14.5272	-5.20175	-28.5057	75.9278	0.300000
104	13	-13.11	-14.9259	-5.20175	-28.7442	75.9102	0.300000
104	14	-12.99	-15.0164	-5.20175	-28.5883	75.9203	0.300000
104	15	-10.64	-13.4231	-5.20175	-26.0359	76.1167	0.300000
104	16	-5.83	-9.81305	-5.20175	-20.751	76.5095	0.300000
104	17	1.05	-5.61383	-5.20175	-13.2499	77.0507	0.300000
104	18	5.45	-4.18658	-5.20175	-8.59769	77.3847	0.300000
104	19	7.15	-3.72925	-5.20175	-6.72212	77.5113	0.300000
104	20	8.04	-3.43124	-5.20175	-5.66358	77.577	0.300000
104	21	8.84	-3.27332	-5.20175	-4.74191	77.6358	0.300000
104	22	9.33	-3.61191	-5.20175	-4.25826	77.6717	0.300000
104	23	9.08	-3.37601	-5.20175	-4.38483	77.6534	0.300000
104	24	8.25	-2.62494	-5.20175	-4.98517	77.5925	0.300000
105	1	7.19	-2.79776	-4.82398	-6.0593	77.5142	0.300000
105	2	5.48	-3.3876	-4.82398	-7.88754	77.3869	0.300000
105	3	3.51	-4.81351	-4.82398	-10.1773	77.2385	0.010000
105	4	0.97	-6.24078	-4.82398	-13.0214	77.0445	0.010000
105	5	-0.56	-7.31888	-4.82398	-14.8358	76.9262	0.010000
105	6	-1.05	-8.03506	-4.82398	-15.5916	76.888	0.010000
105	7	-0.55	-8.03052	-4.82398	-15.2642	76.9269	0.010000
105	8	-0.47	-8.11511	-4.82398	-15.3437	76.9331	0.010000
105	9	-0.33	-7.82242	-4.82398	-15.2727	76.944	0.010000
105	10	-0.17	-7.75119	-4.82398	-15.1985	76.9564	0.010000
105	11	-0.24	-8.01358	-4.82398	-15.3747	76.951	0.010000
105	12	-0.36	-8.5033	-4.82398	-15.6041	76.9417	0.010000
105	13	-0.35	-8.97885	-4.82398	-15.6665	76.9425	0.010000
105	14	-0.26	-9.15594	-4.82398	-15.5571	76.9495	0.300000
105	15	1.73	-8.12003	-4.82398	-13.3761	77.1029	0.300000
105	16	4.98	-6.47354	-4.82398	-9.83225	77.3494	0.300000
105	17	7.7	-5.16312	-4.82398	-6.82115	77.552	0.300000
105	18	9.32	-4.99628	-4.82398	-5.08846	77.671	0.300000
105	19	10.36	-6.1329	-4.82398	-4.19214	77.7468	0.300000
105	20	11.11	-5.61917	-4.82398	-3.22296	77.8011	0.300000
105	21	13.81	-5.78204	-4.82398	-0.560158	77.9947	0.300000
105	22	13.95	-5.89929	-4.82398	-0.357137	78.0047	0.300000
105	23	13.59	-5.8945	-4.82398	-0.639894	77.9791	0.300000
105	24	12.89	-4.9035	-4.82398	-1.06943	77.9291	0.300000
106	1	11.71	-4.46793	-4.44358	-2.11921	77.8444	0.300000
106	2	9.41	-4.91519	-4.44358	-4.47448	77.6776	0.300000
106	3	6.28	-4.79718	-4.44358	-7.52963	77.4467	0.010000
106	4	3.02	-3.94867	-4.44358	-10.5745	77.2014	0.010000
106	5	0.38	-2.776	-4.44358	-12.9702	76.999	0.010000
106	6	-0.78	-4.39005	-4.44358	-14.5828	76.909	0.010000
106	7	-1.7	-5.72562	-4.44358	-15.8911	76.8372	0.010000
106	8	-2.29	-7.00861	-4.44358	-16.853	76.7909	0.010000
106	9	-3.11	-8.00586	-4.44358	-17.9477	76.7263	0.010000
106	10	-4.15	-9.0835	-4.44358	-19.2315	76.6438	0.010000
106	11	-4.92	-10.204	-4.44358	-20.225	76.5825	0.010000
106	12	-5.56	-11.3937	-4.44358	-21.061	76.5312	0.010000
106	13	-6.2	-12.5202	-4.44358	-21.8379	76.4797	0.010000
106	14	-6.52	-13.4753	-4.44358	-22.2389	76.4539	0.300000
106	15	-5.55	-14.134	-4.44358	-21.335	76.532	0.300000
106	16	-4.05	-14.1878	-4.44358	-19.8061	76.6518	0.300000
106	17	-2.57	-13.4223	-4.44358	-18.1447	76.7689	0.300000
106	18	-1.38	-12.2826	-4.44358	-16.6793	76.8622	0.300000
106	19	-0.72	-11.4013	-4.44358	-15.7522	76.9137	0.300000
106	20	-0.73	-11.6258	-4.44358	-15.6616	76.9129	0.300000
106	21	-0.44	-10.8603	-4.44358	-15.1325	76.9355	0.300000
106	22	-0.9	-10.4339	-4.44358	-15.4022	76.8997	0.300000
106	23	-1.25	-10.095	-4.44358	-15.6167	76.8724	0.300000
106	24	-1.62	-9.67755	-4.44358	-15.873	76.8435	0.300000
107	1	-1.93	-9.26859	-4.06066	-16.1118	76.8192	0.300000
107	2	-2.49	-8.46701	-4.06066	-16.5508	76.7752	0.300000
107	3	-3.17	-7.73822	-4.06066	-17.1481	76.7216	0.010000
107	4	-3.64	-7.55597	-4.06066	-17.6772	76.6843	0.010000
107	5	-3.9	-7.59125	-4.06066	-18.068	76.6637	0.010000
107	6	-4.25	-7.77774	-4.06066	-18.5839	76.6359	0.010000
107	7	-4.43	-7.97006	-4.06066	-18.939	76.6216	0.010000
107	8	-5.48	-8.51114	-4.06066	-20.1768	76.5376	0.010000
107	9	-5.56	-8.85284	-4.06066	-20.4348	76.5312	0.010000
107	10	-5.83	-9.24954	-4.06066	-20.8553	76.5095	0.010000
107	11	-6.2	-9.74435	-4.06066	-21.354	76.4797	0.010000
107	12	-6.86	-10.2784	-4.06066	-22.0951	76.4264	0.010000
107	13	-7.15	-10.5942	-4.06066	-22.4066	76.4029	0.010000
107	14	-7.38	-10.9687	-4.06066	-22.6335	76.3843	0.300000
107	15	-6.14	-11.3386	-4.06066	-21.4333	76.4846	0.300000
107	16	-4.13	-12.0067	-4.06066	-19.5259	76.6454	0.300000
107	17	-2.17	-12.6699	-4.06066	-17.6424	76.8003	0.300000
107	18	-0.61	-13.6371	-4.06066	-16.1736	76.9223	0.300000
107	19	0.26	-13.0707	-4.06066	-15.1064	76.9897	0.300000
107	20	1.04	-12.4694	-4.06066	-14.126	77.0499	0.300000
107	21	1.88	-12.2838	-4.06066	-13.1768	77.1144	0.300000
107	22	2.62	-12.0667	-4.06066	-12.3444	77.1709	0.300000
107	23	2.54	-11.9499	-4.06066	-12.3421	77.1648	0.300000
107	24	1.97	-11.1623	-4.06066	-12.7263	77.1213	0.300000
108	1	0.79	-10.4314	-3.67534	-13.7372	77.0307	0.300000
108	2	-0.56	-9.93433	-3.67534	-14.9882	76.9262	0.300000
108	3	-2.53	-10.3249	-3.67534	-17.0232	76.772	0.010000
108	4	-3.79	-10.7557	-3.67534	-18.4153	76.6724	0.010000
108	5	-4.55	-11.1043	-3.67534	-19.3353	76.612	0.010000
108	6	-5.01	-11.2725	-3.67534	-19.9482	76.5753	0.010000
108	7	-5.12	-11.1635	-3.67534	-20.181	76.5665	0.010000
108	8	-4.11	-10.0366	-3.67534	-19.1606	76.647	0.010000
108	9	-4.37	-10.1552	-3.67534	-19.547	76.6263	0.010000
108	10	-4.87	-10.5943	-3.67534	-20.1905	76.5864	0.010000
108	11	-5.23	-11.0879	-3.67534	-20.6759	76.5576	0.010000
108	12	-5.56	-11.5537	-3.67534	-21.0886	76.5312	0.010000
108	13	-5.78	-11.8951	-3.67534	-21.3357	76.5135	0.010000
108	14	-5.49	-11.947	-3.67534	-21.0129	76.5368	0.300000
108	15	-2.92	-10.9134	-3.67534	-18.3091	76.7413	0.300000
108	16	0.48	-9.53867	-3.67534	-14.7153	77.0067	0.300000
108	17	3.3	-8.12369	-3.67534	-11.6245	77.2226	0.300000
108	18	5.18	-6.86237	-3.67534	-9.43033	77.3644	0.300000
108	19	6.58	-6.1665	-3.67534	-7.80025	77.469	0.300000
108	20	7.96	-5.71838	-3.67534	-6.24797	77.5711	0.300000
108	21	8.72	-5.89093	-3.67534	-5.43861	77.627	0.300000
108	22	9.2	-6.19623	-3.67534	-4.95246	77.6622	0.300000
108	23	9.23	-6.45056	-3.67534	-4.91889	77.6644	0.300000
108	24	8.81	-6.46579	-3.67534	-5.30269	77.6336	0.300000
109	1	7.95	-5.63925	-3.28773	-5.9674	77.5704	0.300000
109	2	6.14	-5.14981	-3.28773	-7.64774	77.4362	0.300000
109	3	3.88	-5.62366	-3.28773	-9.99817	77.2666	0.010000
109	4	2.41	-6.11746	-3.28773	-11.6233	77.1549	0.010000
109	5	1.35	-6.41937	-3.28773	-12.8347	77.0738	0.010000
109	6	0.47	-6.86102	-3.28773	-13.9118	77.006	0.010000
